regionname,chaptername,year,month,event_name,seriesOrEvent,eventID,events,teens_total,new_teens,avg_attendance
Canada,Ottawa,2024,11,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,3,22,12,13
Canada,Ottawa,2024,11,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,2,6,2,3
Canada,Ottawa,2024,11,Ottawa Learn and Earn,Series,18868,3,39,34,26
Canada,Ottawa,2024,11,Ninja Rock Climbing,Event,513656,1,11,3,11
Canada,Ottawa,2024,11,LISGAR COLLEGIATE INSTITUTE,Series,19125,1,7,6,7
Canada,Ottawa,2024,11,KARS ON THE RIDEAU PUBLIC SCHOOL,Series,19938,1,11,11,11
Canada,Ottawa,2024,11,MERIVALE HIGH SCHOOL,Series,19144,1,6,6,6
Canada,Ottawa,2024,11,Kanata Learn and Earn,Series,18869,2,23,19,18
Canada,Ottawa,2024,11,Shabbat with Rabbi Dave,Event,513651,1,21,5,21
Canada,Ottawa,2024,11,LONGFIELDS DAVIDSON HEIGHTS SECONDARY SCHOOL,Series,19113,1,7,4,7
Canada,Ottawa,2024,11,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,36,34,24
Canada,Ottawa,2024,11,Sunday Night On Wheels,Event,513374,1,10,5,10
Canada,Ottawa,2024,11,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,4,47,46,22
Canada,Ottawa,2024,12,LONGFIELDS DAVIDSON HEIGHTS SECONDARY SCHOOL,Series,19113,1,5,3,5
Canada,Ottawa,2024,12,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,1,1,1,1
Canada,Ottawa,2024,12,LISGAR COLLEGIATE INSTITUTE,Series,19125,1,4,3,4
Canada,Ottawa,2024,12,Boom Shaka Latka Chanukah,Event,517094,1,52,31,52
Canada,Ottawa,2024,12,Ottawa Learn and Earn,Series,18868,3,35,28,20
Canada,Ottawa,2024,12,SOUTH CARLETON HIGH SCHOOL,Series,19267,1,8,8,8
Canada,Ottawa,2024,12,Woodroffe High School,Series,19587,1,8,8,8
Canada,Ottawa,2024,12,Nepean High School,Series,18909,1,15,13,15
Canada,Ottawa,2024,12,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,3,30,23,15
Canada,Ottawa,2024,12,Giving Day,Event,516196,1,10,6,10
Canada,Ottawa,2024,12,A Y JACKSON SECONDARY SCHOOL,Series,18872,2,10,10,6
Canada,Ottawa,2024,12,Ottawa Juniors Light Up the Night,Event,515385,1,32,18,32
Canada,Ottawa,2024,12,MERIVALE HIGH SCHOOL,Series,19144,1,6,5,6
Canada,Ottawa,2024,12,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,1,20,19,20
Canada,Ottawa,2024,12,Kanata Learn and Earn,Series,18869,1,7,3,7
Canada,Ottawa,2024,12,GLEN CAIRN PUBLIC SCHOOL,Series,18873,2,20,18,12
Canada,Ottawa,2024,12,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,32,31,24
Canada,Ottawa,2024,12,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,1,3,3,3
Canada,Ottawa,2025,1,Kanata Learn and Earn,Series,18869,2,9,8,7
Canada,Ottawa,2025,1,SACRED HEART HIGH SCHOOL,Series,18870,1,5,3,5
Canada,Ottawa,2025,1,Ottawa Learn and Earn,Series,18868,4,41,38,26
Canada,Ottawa,2025,1,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,39,37,29
Canada,Ottawa,2025,1,LISGAR COLLEGIATE INSTITUTE,Series,19125,1,4,3,4
Canada,Ottawa,2025,1,A Y JACKSON SECONDARY SCHOOL,Series,18872,1,5,5,5
Canada,Ottawa,2025,1,Nepean High School,Series,18909,2,23,23,14
Canada,Ottawa,2025,1,GLEN CAIRN PUBLIC SCHOOL,Series,18873,1,13,11,13
Canada,Ottawa,2025,1,MERIVALE HIGH SCHOOL,Series,19144,1,6,6,6
Canada,Ottawa,2025,1,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,3,40,39,23
Canada,Ottawa,2025,1,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,2,24,22,14
Canada,Ottawa,2025,1,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,1,5,5,5
Canada,Ottawa,2025,2,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,38,34,29
Canada,Ottawa,2025,2,Ottawa Learn and Earn,Series,18868,4,35,33,16
Canada,Ottawa,2025,2,Nepean High School,Series,18909,2,25,23,13
Canada,Ottawa,2025,2,A Y JACKSON SECONDARY SCHOOL,Series,18872,2,5,5,3
Canada,Ottawa,2025,2,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,4,25,22,10
Canada,Ottawa,2025,2,Gil Troy Seminar,Event,519942,1,14,13,14
Canada,Ottawa,2025,2,GLEN CAIRN PUBLIC SCHOOL,Series,18873,2,18,16,15
Canada,Ottawa,2025,2,CANTERBURY HIGH SCHOOL,Series,18989,1,7,6,7
Canada,Ottawa,2025,2,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,1,1,1,1
Canada,Ottawa,2025,2,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,3,40,39,24
Canada,Ottawa,2025,2,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,2,3,2,1
Canada,Ottawa,2025,2,Woodroffe High School,Series,19587,1,7,7,7
Canada,Ottawa,2025,2,LONGFIELDS DAVIDSON HEIGHTS SECONDARY SCHOOL,Series,19113,1,8,6,8
Canada,Ottawa,2025,2,Kanata Learn and Earn,Series,18869,3,14,14,9
Canada,Ottawa,2025,2,LISGAR COLLEGIATE INSTITUTE,Series,19125,1,7,6,7
Canada,Ottawa,2025,3,CANTERBURY HIGH SCHOOL,Series,18989,1,5,3,5
Canada,Ottawa,2025,3,LISGAR COLLEGIATE INSTITUTE,Series,19125,1,10,9,10
Canada,Ottawa,2025,3,A Y JACKSON SECONDARY SCHOOL,Series,18872,1,6,5,6
Canada,Ottawa,2025,3,"Learn and Earn Barrhaven ",Series,19890,1,10,8,10
Canada,Ottawa,2025,3,Nepean High School,Series,18909,2,9,9,4
Canada,Ottawa,2025,3,KARS ON THE RIDEAU PUBLIC SCHOOL,Series,19938,1,11,11,11
Canada,Ottawa,2025,3,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,1,25,21,25
Canada,Ottawa,2025,3,Kanata Learn and Earn,Series,18869,5,22,21,13
Canada,Ottawa,2025,3,EARL OF MARCH SECONDARY SCHOOL,Series,19889,1,4,4,4
Canada,Ottawa,2025,3,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,1,3,1,3
Canada,Ottawa,2025,3,MERIVALE HIGH SCHOOL,Series,19144,1,6,6,6
Canada,Ottawa,2025,3,Barrhaven Learn and Earn,Series,19939,1,11,5,11
Canada,Ottawa,2025,3,GLEN CAIRN PUBLIC SCHOOL,Series,18873,1,17,15,17
Canada,Ottawa,2025,3,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,1,4,4,4
Canada,Ottawa,2025,3,Purim at Tailgators,Event,524626,1,44,30,44
Canada,Ottawa,2025,3,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,1,26,25,26
Canada,Ottawa,2025,3,GLEBE COLLEGIATE INSTITUTE,Series,19849,1,5,5,5
Canada,Ottawa,2025,3,SACRED HEART HIGH SCHOOL,Series,18870,1,2,0,2
Canada,Ottawa,2025,3,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,3,25,19,13
Canada,Ottawa,2025,3,Ottawa Learn and Earn,Series,18868,3,38,35,24
Canada,Ottawa,2025,4,Ottawa Learn and Earn,Series,18868,4,35,35,19
Canada,Ottawa,2025,4,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,2,3,2,2
Canada,Ottawa,2025,4,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,4,42,32,13
Canada,Ottawa,2025,4,SOUTH CARLETON HIGH SCHOOL,Series,19267,1,4,4,4
Canada,Ottawa,2025,4,GLEN CAIRN PUBLIC SCHOOL,Series,18873,1,13,12,13
Canada,Ottawa,2025,4,Barrhaven Learn and Earn,Series,19939,1,2,1,2
Canada,Ottawa,2025,4,LONGFIELDS DAVIDSON HEIGHTS SECONDARY SCHOOL,Series,19113,1,6,5,6
Canada,Ottawa,2025,4,EARL OF MARCH SECONDARY SCHOOL,Series,19889,1,4,4,4
Canada,Ottawa,2025,4,SACRED HEART HIGH SCHOOL,Series,18870,1,4,2,4
Canada,Ottawa,2025,4,MERIVALE HIGH SCHOOL,Series,19144,1,7,7,7
Canada,Ottawa,2025,4,A Y JACKSON SECONDARY SCHOOL,Series,18872,2,7,7,5
Canada,Ottawa,2025,4,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,20,17,14
Canada,Ottawa,2025,4,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,2,3,3,1
Canada,Ottawa,2025,4,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,2,23,22,16
Canada,Ottawa,2025,4,Kanata Learn and Earn,Series,18869,2,20,20,15
Canada,Ottawa,2025,4,Nepean High School,Series,18909,2,13,12,7
Canada,Ottawa,2025,5,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,3,27,24,13
Canada,Ottawa,2025,5,Nepean High School,Series,18909,2,6,6,3
Canada,Ottawa,2025,5,Woodroffe High School,Series,19587,1,3,3,3
Canada,Ottawa,2025,5,A Y JACKSON SECONDARY SCHOOL,Series,18872,2,6,6,4
Canada,Ottawa,2025,5,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,1,2,0,2
Canada,Ottawa,2025,5,GLEN CAIRN PUBLIC SCHOOL,Series,18873,2,15,13,11
Canada,Ottawa,2025,5,LISGAR COLLEGIATE INSTITUTE,Series,19125,2,5,5,4
Canada,Ottawa,2025,5,Kanata Learn and Earn,Series,18869,3,21,19,15
Canada,Ottawa,2025,5,LONGFIELDS DAVIDSON HEIGHTS SECONDARY SCHOOL,Series,19113,1,3,3,3
Canada,Ottawa,2025,5,SIR ROBERT BORDEN HIGH SCHOOL,Series,18827,3,41,40,22
Canada,Ottawa,2025,5,SACRED HEART HIGH SCHOOL,Series,18870,1,3,2,3
Canada,Ottawa,2025,5,Barrhaven Learn and Earn,Series,19939,2,3,3,2
Canada,Ottawa,2025,5,Ottawa Learn and Earn,Series,18868,3,32,29,24
Canada,Ottawa,2025,5,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,2,16,13,10
Canada,Ottawa,2025,6,Year end at Flying Squirrel,Event,528486,1,7,2,7
Canada,Ottawa,2025,6,HOLY TRINITY CATHOLIC HIGH SCHOOL,Series,18874,1,2,2,2
Canada,Ottawa,2025,6,MERIVALE HIGH SCHOOL,Series,19144,1,3,3,3
Canada,Ottawa,2025,6,SIR ROBERT BORDEN HIGH SCHOOL,Series,18744,2,21,21,15
Canada,Ottawa,2025,6,W.O. MITCHELL ELEMENTARY SCHOOL,Series,18871,1,15,13,15
Canada,Ottawa,2025,6,JOHN MCCRAE SECONDARY SCHOOL,Series,19154,1,4,4,4
Canada,Ottawa,2025,6,Kanata Learn and Earn,Series,18869,2,14,11,8
Canada,Ottawa,2025,6,Shabbattawa Weekend,Event,517601,1,34,28,34
Canada,Ottawa,2025,6,A Y JACKSON SECONDARY SCHOOL,Series,18872,1,4,4,4
Canada,Ottawa,2025,6,Barrhaven Learn and Earn,Series,19939,1,2,2,2
Canada,Ottawa,2025,6,Woodroffe High School,Series,19587,1,4,3,4
Canada,Ottawa,2025,6,Ottawa Learn and Earn,Series,18868,2,34,30,28
Canada,Ottawa,2025,7,Kanata Learn and Earn,Series,20956,1,10,10,10
Canada,Thornhill,2024,8,Chevrusah with Sha'anan,Series,18587,3,1,1,1
Canada,Thornhill,2024,8,Yosef's NCSY Goodbyes,Series,18669,4,26,19,6
Canada,Thornhill,2024,8,Yosef's NCSY Goodbyes,Event,498602,1,3,3,3
Canada,Thornhill,2024,8,Chevrusah with Gabriel Darmond,Series,18588,3,2,2,1
Canada,Thornhill,2024,8,Summer Shabbaton in the 6ix,Event,494373,1,27,26,27
Canada,Thornhill,2024,9,VAUGHAN SECONDARY SCHOOL,Series,18804,2,42,36,26
Canada,Thornhill,2024,9,Learn n Earn Scholars,Series,18781,1,9,5,9
Canada,Thornhill,2024,9,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,2,12,11,7
Canada,Thornhill,2024,9,Olami Launch Parent Teen Mixer,Event,502997,1,15,5,15
Canada,Thornhill,2024,9,Sparks4B Mishmar,Series,19521,2,6,6,4
Canada,Thornhill,2024,9,seb board meeting 2024,Series,18753,1,12,5,12
Canada,Thornhill,2024,9,High School Kickoff,Event,507986,1,131,61,131
Canada,Thornhill,2024,9,Yosef's NCSY Goodbye,Series,18669,1,11,10,11
Canada,Thornhill,2024,9,Jr Learn and Earn,Series,18754,3,17,17,10
Canada,Thornhill,2024,9,THORNHILL SECONDARY SCHOOL,Series,19147,1,48,36,48
Canada,Thornhill,2024,9,Learn n Earn BAYT,Series,18752,3,75,58,47
Canada,Thornhill,2024,9,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,2,44,27,26
Canada,Thornhill,2024,9,"Latte & Learn North ",Series,18857,2,31,9,18
Canada,Thornhill,2024,9,Or Chaim (YOC) Club Fair,Event,513917,1,46,32,46
Canada,Thornhill,2024,9,Pre Rosh Hashana Round Challah Bake,Event,514345,1,23,9,23
Canada,Thornhill,2024,10,Simchas Torah with Yafit Atlas,Event,511756,1,7,6,7
Canada,Thornhill,2024,10,SEB in The Sukkah,Event,514732,1,10,0,10
Canada,Thornhill,2024,10,"Latte & Learn North ",Series,18857,2,13,5,7
Canada,Thornhill,2024,10,Jr Learn and Earn,Series,18754,3,17,16,11
Canada,Thornhill,2024,10,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,2,27,19,19
Canada,Thornhill,2024,10,Learn n Earn BAYT,Series,18752,4,93,65,45
Canada,Thornhill,2024,10,Sukkot with Yafit Atlas,Event,511752,1,2,0,2
Canada,Thornhill,2024,10,CORE Meetings,Series,19362,1,16,0,16
Canada,Thornhill,2024,10,L2G Thornhill,Series,19146,1,11,7,11
Canada,Thornhill,2024,10,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,12,4,12
Canada,Thornhill,2024,10,Shmini Atzeret Lunch at the Blacks’,Event,514028,1,10,1,10
Canada,Thornhill,2024,10,THORNHILL SECONDARY SCHOOL,Series,18902,2,21,19,12
Canada,Thornhill,2024,10,Learn n Earn Scholars,Series,18781,3,23,15,10
Canada,Thornhill,2024,10,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,2,18,18,9
Canada,Thornhill,2024,10,Memorial for October 7,Event,501444,1,92,28,92
Canada,Thornhill,2024,10,Shmini Atzeres with Yafit Atlas,Event,511754,1,9,7,9
Canada,Thornhill,2024,10,Sukkot with Yafit Atlas,Event,511753,1,8,8,8
Canada,Thornhill,2024,10,VAUGHAN SECONDARY SCHOOL,Series,18804,2,38,38,27
Canada,Thornhill,2024,10,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,2,56,29,33
Canada,Thornhill,2024,11,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,16,7,16
Canada,Thornhill,2024,11,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,2,43,23,29
Canada,Thornhill,2024,11,THORNHILL SECONDARY SCHOOL,Series,18902,4,40,34,20
Canada,Thornhill,2024,11,L2G Thornhill,Series,19146,4,15,12,6
Canada,Thornhill,2024,11,Learn n Earn Scholars,Series,18781,4,34,17,14
Canada,Thornhill,2024,11,VAUGHAN SECONDARY SCHOOL,Series,18804,4,62,58,34
Canada,Thornhill,2024,11,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,4,28,19,9
Canada,Thornhill,2024,11,"Latte & Learn North ",Series,18857,4,42,26,20
Canada,Thornhill,2024,11,Sparks4B Mishmar,Series,19521,2,8,3,5
Canada,Thornhill,2024,11,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,4,120,77,48
Canada,Thornhill,2024,11,chavruta learning,Series,19352,1,1,0,1
Canada,Thornhill,2024,11,Learn n Earn BAYT,Series,18752,4,100,48,53
Canada,Thornhill,2024,11,Seniors Track 3rd meal,Event,514577,1,12,0,12
Canada,Thornhill,2024,11,Scholars extra learning,Series,19507,2,5,0,5
Canada,Thornhill,2024,11,Jr Learn and Earn,Series,18754,4,21,21,14
Canada,Thornhill,2024,11,Shabbat with Yafit Atlas,Event,513961,1,8,0,8
Canada,Thornhill,2024,11,Shabbat Dinner at the Blacks’,Event,514027,1,3,1,3
Canada,Thornhill,2024,11,CORE Meetings,Series,19362,2,14,1,14
Canada,Thornhill,2024,12,Scholars extra learning,Series,19507,2,5,1,5
Canada,Thornhill,2024,12,Learn n Earn BAYT,Series,18752,3,203,84,89
Canada,Thornhill,2024,12,Sparks4B Mishmar,Series,19521,1,7,5,7
Canada,Thornhill,2024,12,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,1,183,9,183
Canada,Thornhill,2024,12,GREENWOOD COLLEGE SCHOOL,Series,19978,1,15,14,15
Canada,Thornhill,2024,12,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,3,42,41,18
Canada,Thornhill,2024,12,THORNHILL SECONDARY SCHOOL,Series,18902,3,37,35,22
Canada,Thornhill,2024,12,Learn n Earn Scholars,Series,18781,2,17,8,13
Canada,Thornhill,2024,12,For the Girls learning,Series,19439,2,8,2,6
Canada,Thornhill,2024,12,CORE Meetings,Series,19362,2,16,13,14
Canada,Thornhill,2024,12,GTA Chanukah Party,Event,516193,1,224,23,224
Canada,Thornhill,2024,12,VAUGHAN SECONDARY SCHOOL,Series,18804,3,59,59,28
Canada,Thornhill,2024,12,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,11,4,11
Canada,Thornhill,2024,12,L2G Thornhill,Series,19146,2,9,6,6
Canada,Thornhill,2024,12,Yosef's NCSY Goodbye (Again!),Event,515523,1,16,5,16
Canada,Thornhill,2024,12,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,2,27,26,27
Canada,Thornhill,2024,12,Jr Learn and Earn,Series,18754,2,20,20,15
Canada,Thornhill,2024,12,"Latte & Learn North ",Series,18857,2,15,5,8
Canada,Thornhill,2024,12,JSU Westmount Chanukah Party,Event,516937,1,213,151,213
Canada,Thornhill,2024,12,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,1,24,9,24
Canada,Thornhill,2025,1,Chat girls learning,Series,19760,4,6,0,6
Canada,Thornhill,2025,1,"Latte & Learn North ",Series,18857,2,8,3,5
Canada,Thornhill,2025,1,L2G Thornhill,Series,19146,1,3,3,3
Canada,Thornhill,2025,1,"For the Girls learning ",Series,19439,4,4,1,3
Canada,Thornhill,2025,1,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,3,26,24,15
Canada,Thornhill,2025,1,THORNHILL SECONDARY SCHOOL,Series,18902,3,26,23,15
Canada,Thornhill,2025,1,Learn n Earn Scholars,Series,18781,2,20,14,17
Canada,Thornhill,2025,1,Learn n Earn BAYT,Series,18752,4,67,49,31
Canada,Thornhill,2025,1,CORE Meetings,Series,19362,2,13,3,13
Canada,Thornhill,2025,1,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,4,46,46,24
Canada,Thornhill,2025,1,Sparks4B Mishmar,Series,19521,3,13,4,7
Canada,Thornhill,2025,1,Jr Learn and Earn,Series,18754,4,18,18,11
Canada,Thornhill,2025,1,GREENWOOD COLLEGE SCHOOL,Series,19978,1,15,14,15
Canada,Thornhill,2025,1,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,2,92,70,55
Canada,Thornhill,2025,1,VAUGHAN SECONDARY SCHOOL,Series,18804,3,46,45,25
Canada,Thornhill,2025,1,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,1,13,7,13
Canada,Thornhill,2025,2,Jr Learn and Earn,Series,18754,4,16,15,9
Canada,Thornhill,2025,2,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,1,14,4,14
Canada,Thornhill,2025,2,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,3,109,73,52
Canada,Thornhill,2025,2,JSU Presidents planning lunch,Event,519832,1,3,1,3
Canada,Thornhill,2025,2,Coffee w JSU girls,Event,523442,1,3,3,3
Canada,Thornhill,2025,2,Learn n Earn Scholars,Series,18781,1,6,2,6
Canada,Thornhill,2025,2,Sparks4B Mishmar,Series,19521,3,12,1,7
Canada,Thornhill,2025,2,L2G Thornhill,Series,19146,3,8,5,4
Canada,Thornhill,2025,2,Chat girls learning,Series,19760,3,7,2,6
Canada,Thornhill,2025,2,"Latte & Learn North ",Series,18857,3,22,9,11
Canada,Thornhill,2025,2,THORNHILL SECONDARY SCHOOL,Series,18902,3,40,39,28
Canada,Thornhill,2025,2,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,4,36,36,23
Canada,Thornhill,2025,2,For the Girls learning,Series,19439,4,3,1,3
Canada,Thornhill,2025,2,Learn n Earn BAYT,Series,18752,4,99,77,51
Canada,Thornhill,2025,2,CORE Meetings,Series,19362,2,13,3,13
Canada,Thornhill,2025,2,VAUGHAN SECONDARY SCHOOL,Series,18804,3,47,42,27
Canada,Thornhill,2025,2,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,3,26,24,11
Canada,Thornhill,2025,2,GREENWOOD COLLEGE SCHOOL,Series,19978,1,15,14,15
Canada,Thornhill,2025,3,GREENWOOD COLLEGE SCHOOL,Series,19978,1,15,14,15
Canada,Thornhill,2025,3,Learn n Earn BAYT,Series,18752,3,104,65,63
Canada,Thornhill,2025,3,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,3,208,149,86
Canada,Thornhill,2025,3,Learn n Earn Scholars,Series,18781,2,18,10,13
Canada,Thornhill,2025,3,CORE Meetings,Series,19362,2,13,5,13
Canada,Thornhill,2025,3,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,1,25,12,25
Canada,Thornhill,2025,3,March Break Trip 2025,Event,511755,1,39,18,39
Canada,Thornhill,2025,3,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,16,11,16
Canada,Thornhill,2025,3,Purim Party GTA,Event,525050,1,78,11,78
Canada,Thornhill,2025,3,Latte & Learn North,Series,18857,4,50,18,20
Canada,Thornhill,2025,3,THORNHILL SECONDARY SCHOOL,Series,18902,4,44,41,25
Canada,Thornhill,2025,3,Jr Learn and Earn,Series,18754,1,21,21,21
Canada,Thornhill,2025,3,L2G Thornhill,Series,19146,3,9,7,5
Canada,Thornhill,2025,3,Chat girls learning,Series,19760,2,7,2,7
Canada,Thornhill,2025,3,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,4,57,57,36
Canada,Thornhill,2025,3,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,3,23,20,11
Canada,Thornhill,2025,3,VAUGHAN SECONDARY SCHOOL,Series,18804,3,41,39,21
Canada,Thornhill,2025,3,Sparks4B Mishmar,Series,19521,4,13,2,8
Canada,Thornhill,2025,3,"For the Girls learning ",Series,19439,1,3,0,3
Canada,Thornhill,2025,4,Learn n Earn BAYT,Series,18752,4,120,101,58
Canada,Thornhill,2025,4,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,3,117,90,52
Canada,Thornhill,2025,4,Jr Learn and Earn,Series,18754,3,29,26,23
Canada,Thornhill,2025,4,VAUGHAN SECONDARY SCHOOL,Series,18804,2,25,21,18
Canada,Thornhill,2025,4,"Latte & Learn North ",Series,18857,3,36,9,21
Canada,Thornhill,2025,4,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,18,10,18
Canada,Thornhill,2025,4,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,2,51,51,33
Canada,Thornhill,2025,4,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,1,21,12,21
Canada,Thornhill,2025,4,Learn n Earn Scholars,Series,18781,1,15,6,15
Canada,Thornhill,2025,4,CORE Meetings,Series,19362,2,13,3,13
Canada,Thornhill,2025,4,"For the Girls learning ",Series,19439,3,4,4,2
Canada,Thornhill,2025,4,L2G Thornhill,Series,19146,2,6,2,3
Canada,Thornhill,2025,4,THORNHILL SECONDARY SCHOOL,Series,18902,2,24,23,20
Canada,Thornhill,2025,4,Chat girls learning,Series,19760,2,7,5,7
Canada,Thornhill,2025,4,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,1,7,5,7
Canada,Thornhill,2025,5,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,Series,19145,2,39,20,26
Canada,Thornhill,2025,5,WESTMOUNT COLLEGIATE INSTITUTE,Series,18802,4,259,76,83
Canada,Thornhill,2025,5,Learn n Earn Scholars,Series,18781,4,26,19,13
Canada,Thornhill,2025,5,ASSOCIATED HEBREW SCHOOLS OF TORONTO - Danilack (6-8),Series,19565,3,68,66,53
Canada,Thornhill,2025,5,THORNHILL SECONDARY SCHOOL,Series,18902,2,37,32,22
Canada,Thornhill,2025,5,Jr Learn and Earn,Series,18754,1,36,34,36
Canada,Thornhill,2025,5,Pre-Shavuot Family Pizza Making Event,Event,527701,1,12,5,12
Canada,Thornhill,2025,5,Yom Ha'atzmaut Challah Bake,Event,526175,1,43,41,43
Canada,Thornhill,2025,5,Chat girls learning,Series,19760,1,7,2,7
Canada,Thornhill,2025,5,"Latte & Learn North ",Series,18857,2,27,22,15
Canada,Thornhill,2025,5,GREENWOOD COLLEGE SCHOOL,Series,19978,1,15,14,15
Canada,Thornhill,2025,5,VAUGHAN SECONDARY SCHOOL,Series,18804,2,72,62,44
Canada,Thornhill,2025,5,STEPHEN LEWIS SECONDARY SCHOOL,Series,18805,1,20,1,20
Canada,Thornhill,2025,5,Learn n Earn BAYT,Series,18752,3,106,77,63
Canada,Thornhill,2025,6,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Series,19508,1,6,6,6
Canada,Thornhill,2025,6,GTA Banquet,Event,528303,1,220,141,220
Canada,Thornhill,2025,7,Friday night at the Zeldman's!,Event,528922,1,11,11,11
Canada,Thornhill,2025,7,Latte n Learn Summer,Series,20386,3,29,25,14
Canada,Toronto,2024,8,SEB Orientation,Event,498633,1,12,9,12
Canada,Toronto,2024,9,TH VS ENG3U,Series,19073,1,8,7,8
Canada,Toronto,2024,9,TH PM IDC4U - Rabbi Shmuli,Series,19087,1,9,7,9
Canada,Toronto,2024,9,TH VS BOH4M,Series,19071,1,5,5,5
Canada,Toronto,2024,9,TH PM ENG3U - JR,Series,19086,1,7,0,7
Canada,Toronto,2024,9,TH PM ENG3U - Daniel U,Series,19078,2,10,5,9
Canada,Toronto,2024,9,TH VS HRE33,Series,19074,2,6,5,6
Canada,Toronto,2024,9,TH PM LYHBD - Yardena,Series,19089,1,6,4,6
Canada,Toronto,2024,9,Ulpana grade 11 lunch n learn,Series,19964,3,35,33,35
Canada,Toronto,2024,9,"Latte & Learn South ",Series,18826,2,25,20,20
Canada,Toronto,2024,9,FOREST HILL COLLEGIATE INSTITUTE,Series,18774,1,20,17,20
Canada,Toronto,2024,9,TH SRC HRE23,Series,19063,1,10,9,10
Canada,Toronto,2024,9,TH VS HFC3M - Daniel Y,Series,19066,1,9,5,9
Canada,Toronto,2024,9,TH Ottawa - IDC4U Tamar,Series,19102,1,3,2,3
Canada,Toronto,2024,9,TH PM ENG4U JR,Series,19276,2,8,7,7
Canada,Toronto,2024,9,TH SRC ENG3U-Ahuva,Series,19062,1,10,10,10
